S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,JADHAV SANJAY ( BANDU ) HARIBHAU,Shiv Sena (Uddhav Balasaheb Thackrey),596871,4472,601343,45.17
2,JANKAR MAHADEV JAGANNATH,Rashtriya Samaj Paksha,463764,3518,467282,35.1
3,PANJAB UTTAMRAO DAKH,Vanchit Bahujan Aaghadi,95394,573,95967,7.21
4,DR. GOVARDHAN BHIWAJI KHANDAGALE,Bahujan Bharat Party,15355,40,15395,1.16
5,KAMBLE SHIVAJI DEVAJI,Independent,11050,10,11060,0.8300000000000001
6,ALAMGIR MOHAMMAD KHAN,Bahujan Samaj Party,10972,90,11062,0.8300000000000001
7,SAMIR GANESHRAO DUDHGAONKAR,Independent,10951,105,11056,0.8300000000000001
8,KRUSHNA TRIMBAKRAO PAWAR,Independent,10145,9,10154,0.76
9,KAILAS BALIRAM PAWAR (NAIK),Baliraja Party,9487,33,9520,0.72
10,PROF. DR. VILAS BANSIDHAR TANGADE,Independent,8814,6,8820,0.66
11,ARJUN DNYANOBA BHISE,Independent,6915,8,6923,0.52
12,COMRADE RAJAN KSHIRSAGAR,Communist Party of India,6627,22,6649,0.5
13,KISHORKUMAR PRAKASH SHINDE,Independent,6547,1,6548,0.49
14,KISHORE RADHAKISHAN DHAGE,Independent,5446,34,5480,0.41000000000000003
15,SAYED IRSHAD ALI SAYYED LAYAKH ALI,Social Democratic Party Of India,4629,15,4644,0.35000000000000003
16,DASHARATH PRABHKAR RATHOD,Maharashtra Vikas Aghadi,4354,40,4394,0.33
17,KARBHARI KUNDLIK MITHE,Independent,4268,8,4276,0.32
18,APPASAHEB OMKAR KADAM,Independent,3883,8,3891,0.29
19,SHRIRAM BANSILAL JADHAV,Jai Sewalal Bahujan Vikas Party,3617,11,3628,0.27
20,COMRADE GANPAT BHISE,Independent,3589,15,3604,0.27
21,DNYANESHWAR JAGANNATH DAHIBHATE,Independent,3538,1,3539,0.27
22,ANIL MANIKRAO MUDGALKAR,Independent,3531,2,3533,0.27
23,GOVIND BHAIYYA RAMRAO DESHMUKH,Independent,3452,7,3459,0.26
24,SUBHASH DATTARAV JAVLE,Independent,3429,5,3434,0.26
25,RAJABHAU SHESHRAO KAKDE,Independent,3299,3,3302,0.25
26,RAJENDRA RAMDAS ATKAL,Independent,2807,5,2812,0.21
27,SAYYD ABDUL SATTAR AJIJ,Independent,2646,4,2650,0.2
28,SHAIKH SALEEM SHAIKH IBRAHIM,All India Majlis-E-Inquilab-E-Millat,2617,2,2619,0.2
29,SANGEETA VYAKANTRAO GIRI,Swarajya Shakti Sena,2324,15,2339,0.18
30,ADV. VINOD CHHAGANRAO AMBHORE,Bahujan Mukti Party,2017,24,2041,0.15
31,VIJAY ANNASAHEB THOMBARE,Independent,1957,2,1959,0.15
32,VISHNUDAS SHIVAJI BHOSALE,Independent,1856,4,1860,0.14
33,MUSTAFA MAINODDIN SHAIKH,Independent,1298,4,1302,0.1
34,BOBADE SAKHARAM PADEGAONKAR,Independent,1244,2,1246,0.09
35,NOTA,None of the Above,3306,79,3385,0.25
